,date,negative_0,neutral_0,positive_0,negative_1,neutral_1,positive_1,negative_2,neutral_2,positive_2,negative_3,neutral_3,positive_3,negative_4,neutral_4,positive_4,price,open,max,min,negative,neutral,positive,topic_0,topic_1,topic_2,topic_3,topic_4
12,2021-10-13,23.148289419710636,154.93711465597153,9.40187345072627,0.2537173926830292,2.256932497024536,0.20913990028202534,0.20553199015557766,2.7123416662216187,0.01246578386053443,1.1410627230070531,9.262466698884964,0.4128348503727466,0.06720640510320663,1.917588710784912,0.04732440784573555,1855.11,1869.05,1869.05,1835.8,24.815807930659503,171.08644422888756,10.083638393087313,207.0,3.0,3.0,11.0,2.0
13,2021-12-10,16.263625718653202,111.20431220531464,7.610850730445236,0.0,0.0,0.0,0.5506857596337795,4.585617005825043,0.06869210535660386,1.0451175477355719,5.530860632658005,0.2789078364148736,0.0,0.0,0.0,1869.94,1867.33,1876.79,1860.64,17.859429026022553,121.32078984379768,7.958450672216713,145.0,0.0,5.0,7.0,0.0
14,2021-11-10,11.352707957703387,87.09643772244453,5.78152795843198,0.16432534717023373,2.6085954308509827,0.07185224443674088,0.15466080605983734,1.8728332519531248,0.023493723943829536,0.6777831297367811,7.3444178104400635,0.08788779622409493,0.03309597820043564,0.9825675487518309,0.008857354521751406,1882.43,1871.73,1883.71,1867.58,12.382573218870675,99.90485176444054,5.973619077558396,112.0,3.0,2.0,8.0,1.0
15,2021-08-10,11.497650978155434,92.56843436742201,5.799178232904524,0.027595279738307003,0.8354935646057129,0.01972912810742855,0.32070835679769516,2.3569566011428833,0.14776694402098656,1.3746392764151096,10.006178379058838,0.3491635392419994,0.14034625887870789,0.7431780099868774,0.016924913972616196,1860.96,1852.83,1866.89,1845.19,13.360940149985254,106.51024092221633,6.332762758247554,116.0,1.0,3.0,12.0,1.0
16,2021-07-10,16.72507000528276,116.64453290402889,4.854246924747713,0.6312813507393003,4.158589988946915,0.2841121070086956,0.14415885508060455,0.9566442370414734,0.02844603545963764,0.7908388767391443,8.969233244657516,0.2908751955255866,0.2762467488646507,1.785979986190796,0.024990652687847614,1853.99,1840.11,1856.58,1818.69,18.56759583670646,132.5149803608656,5.48267091542948,144.0,6.0,1.0,11.0,2.0
17,2021-06-10,22.3276065797545,149.581484220922,9.304421576904133,0.20146846026182175,2.4620766639709473,0.14547228161245584,0.3000153675675392,3.4606473445892334,0.08107665530405939,1.785609319806099,14.674055606126785,0.2743680803105235,0.1272226832807064,1.6065796613693237,0.03545471467077732,1814.64,1854.48,1854.97,1808.41,24.741922410670668,171.78484349697828,9.840793308801949,195.0,3.0,4.0,17.0,2.0
18,2021-05-10,18.724747888743877,145.82746812701225,7.441686704958556,0.28207662515342236,1.5223351120948792,0.048211540561169386,0.7011370584368706,2.3719290494918823,0.19013938214629889,1.215865295380354,11.44038039445877,0.281588799552992,0.22584553994238374,2.495603561401367,0.03687451221048832,1840.11,1793.01,1840.37,1793.01,21.149672407656908,163.65771624445915,7.998500939429505,183.0,2.0,4.0,13.0,3.0
19,2021-04-10,14.090805732645094,111.76190349459648,7.1243462359998375,0.15584278851747513,2.771593749523163,0.1981994081288576,0.18430150300264359,1.8768410086631775,0.02413890790194273,1.706379720941186,14.370695143938065,0.4271551843266934,0.0,0.0,0.0,1785.75,1775.49,1791.34,1769.91,16.1373297451064,130.7810333967209,7.773839736357331,146.0,3.0,2.0,18.0,0.0
20,2021-01-10,14.39558910112828,116.78114595264196,5.751325098492089,0.21485696826130155,2.2597163915634155,0.03362696012482047,1.0666669309139252,6.825988590717316,0.27552674198523164,1.5997266126796603,15.37909871339798,0.4118439191952348,0.720832722261548,5.644894063472748,0.1955694160424173,1771.5,1762.31,1776.24,1754.69,17.997672335244715,146.89084371179342,6.667892135839793,146.0,3.0,8.0,18.0,7.0
21,2021-09-30,18.510502957738936,163.28354835510254,6.649669025558978,0.6017502024769783,5.223411560058594,0.06522619258612394,0.6511844657361507,6.639837712049484,0.5789220910519361,0.8673124946653843,8.544397726655006,0.5639824084937572,0.18286207690835,2.595667779445648,0.038406232837587595,1777.74,1768.12,1780.94,1758.65,20.8136121975258,186.28686313331127,7.896205950528383,197.0,6.0,8.0,10.0,3.0
22,2021-09-29,14.471486579626799,102.46070696413517,4.8415184982004575,0.18149573728442192,1.7494850158691406,0.04756685718894005,0.0,0.0,0.0,1.4662595372647047,6.459932625293732,0.21016649971716106,0.18714269995689392,0.4378334879875183,0.050340626388788216,1756.52,1750.65,1764.93,1747.59,16.30638455413282,111.10795809328556,5.149592481495347,130.0,2.0,0.0,9.0,1.0
23,2021-09-28,15.294240781106055,119.4847225099802,5.2856381182791665,0.01855656690895557,0.99219411611557,0.0980893224477768,0.4479190707206726,2.4118961095809937,0.027108403854072094,0.7755824290215969,5.4436416029930115,0.08291070768609643,0.27424226701259613,1.395794838666916,0.0748857797589153,1756.26,1785.05,1788.01,1749.61,16.810541114769876,129.7282491773367,5.568632332026027,148.0,1.0,3.0,6.0,2.0
24,2021-09-27,11.784011756069958,80.90451427921653,4.632037763018161,0.26664266362786293,1.3681828081607819,0.03228784538805485,0.3583025187253952,3.3982338905334473,0.06430684961378574,0.9197963364422321,8.946554243564606,0.11942791333422065,0.0,0.0,0.0,1774.24,1765.25,1775.24,1760.34,13.328753274865448,94.61748522147536,4.848060371354222,102.0,2.0,4.0,10.0,0.0
25,2021-09-24,13.999554342590272,102.86989504098892,5.247697239625268,0.04337579756975174,0.8596737384796143,0.014513582922518253,0.34118709340691566,3.089428275823593,0.07376107014715672,1.9828309644944966,8.503625094890594,0.10110705276019871,0.0,0.0,0.0,1747.56,1751.0,1751.74,1733.26,16.366948198061436,115.32262215018272,5.437078945455141,128.0,1.0,4.0,10.0,0.0
26,2021-09-23,11.848365902435035,116.71683393418789,5.163046457222663,0.2741868197917938,1.6213728785514832,0.10144473984837532,0.09535945951938628,0.7371681928634644,0.01641303114593029,1.6674140971153975,7.048405706882477,0.3282351065427065,0.0,0.0,0.0,1753.21,1752.72,1759.01,1741.41,13.885326278861612,126.12378071248531,5.609139334759675,137.0,2.0,1.0,9.0,0.0
27,2021-09-22,15.956158782355487,112.75942504405975,6.055575756588951,0.22788384929299355,4.338839769363403,0.1649379141163081,0.1550535224378109,2.719677686691284,0.05063355853781104,0.511759340763092,5.267101585865021,0.2502631968818605,0.03022458776831627,0.9777238368988036,0.007587242405861615,1747.31,1730.06,1747.31,1728.48,16.8810800826177,126.06276792287827,6.528997668530792,142.0,5.0,3.0,6.0,1.0
28,2021-09-21,17.47322978125885,154.01880790293217,6.579327145591378,0.7955905348062515,5.659183740615845,0.03438890416873619,1.6396845132112503,8.987054497003555,0.24184160446748137,0.08931430242955685,1.8092937469482422,0.013978975359350443,0.3073680400848389,0.4843900501728058,0.02844603545963764,1710.9,1710.61,1721.1,1704.51,20.30518717179075,170.95872993767262,6.897982665046584,186.0,6.0,11.0,2.0,1.0
29,2021-09-20,8.192494207061827,67.85594210028648,3.670659877359867,0.06755668669939041,0.9046605229377748,0.01323282066732645,0.25173249281942844,3.3676745891571045,0.07559898775070906,0.11951830051839352,2.9142240285873413,0.052420750027522445,0.0,0.0,0.0,1700.66,1717.05,1718.55,1695.03,8.63130168709904,75.0425012409687,3.811912435805425,83.0,1.0,4.0,3.0,0.0
30,2021-09-17,14.434432505164295,103.99146756529808,5.395636215573177,0.20508838817477226,2.0218979120254517,0.24995394423604012,0.847137376666069,5.103077471256256,0.06865225080400705,1.325323261320591,17.019243896007538,0.4022197191370651,0.07370626926422119,0.8519628047943115,0.005921069998294115,1745.04,1756.17,1758.81,1738.96,16.88568780058995,128.98764964938164,6.122383199748583,130.0,3.0,6.0,19.0,1.0
31,2021-09-16,15.032259996980429,120.97924595698714,5.545081305666827,0.0694475881755352,1.9008435606956482,0.05345001071691513,0.36468143574893475,4.463985085487366,0.08842541836202145,0.9723777361214161,7.485971957445145,0.21205616975203156,0.3691878002136946,1.7336520552635193,0.0500786486081779,1755.64,1768.68,1772.83,1748.76,16.80795455724001,136.56369861587882,5.949091553105973,148.0,2.0,5.0,9.0,2.0
32,2021-09-15,16.898132001515478,106.60514017939568,6.978222271776758,0.0191340371966362,0.9836069941520692,0.007825888693332672,0.556784600019455,4.148063361644745,0.09355839993804693,1.248653993010521,9.168337404727936,0.30956515669822693,0.3118504546582699,2.686903417110443,0.020149725023657084,1766.67,1751.85,1773.04,1749.48,19.03455508640036,123.59205135703087,7.409321442130022,142.0,1.0,5.0,11.0,3.0
33,2021-09-14,15.27653672080487,98.8242049664259,4.913943731167819,0.12704294361174107,1.972994863986969,0.019731091801077127,0.36929890513420105,2.4408100247383118,0.12431930704042317,0.4612442832440138,4.267659544944763,0.10046359524130821,0.26003765873610973,2.4928274154663086,0.0769577925093472,1754.6,1755.29,1760.36,1746.38,16.494160511530936,109.99849681556225,5.235415517759975,128.0,2.0,3.0,5.0,3.0
34,2021-09-13,9.312954709253972,79.26954288780689,5.961463395593455,0.4845814183354378,1.89902725815773,0.09653069637715816,0.04604391008615494,0.9046605229377748,0.01323282066732645,0.1216641515493393,2.8044576048851013,0.03319502784870565,0.0,0.0,0.0,1751.08,1728.23,1751.08,1724.72,9.965244189224904,84.8776882737875,6.104421940486645,104.0,3.0,1.0,3.0,0.0
35,2021-10-09,14.050624736584723,121.92332099378109,5.5288946711225435,0.06809487752616405,1.82872474193573,0.04369419999420643,0.19867806881666183,1.1955306231975555,0.13579277880489826,1.6646248083561659,9.624955743551254,0.17196886241436005,0.41383470967411995,3.563535153865814,0.010761882411316037,1725.25,1729.11,1734.77,1721.15,16.395857200957835,138.13606725633144,5.891112394747324,150.0,2.0,2.0,11.0,4.0
36,2021-09-09,16.912650786340237,109.15006944537163,5.097058329032734,0.06755668669939041,0.9783946871757508,0.012441651895642279,0.8981965128332376,3.8625249564647675,0.09205171756912023,1.072384625673294,3.7768222242593765,0.1436286314856261,0.02844603545963764,0.952584147453308,0.001042230986058712,1726.37,1723.35,1733.71,1715.14,18.979234647005796,118.72039546072483,5.346222560969181,140.0,1.0,5.0,5.0,1.0
37,2021-08-09,14.662992166355252,127.50991716980934,7.682153161847964,0.4609372019767761,5.886620402336121,0.19043121812865138,0.644810926169157,3.8255832195281982,0.35986857675015926,0.28514777682721615,4.214480698108673,0.10188209742773324,0.1294127255678177,0.6297846436500549,0.01283121295273304,1726.53,1723.42,1733.71,1709.79,16.18330079689622,142.0663861334324,8.34716626710724,159.0,7.0,6.0,5.0,1.0
38,2021-07-09,13.171344575006515,107.29901592433453,5.410666309297085,0.7299859765917063,6.002437710762024,0.25067969039082527,0.7955733388662338,2.5150172114372253,0.039019014686346054,0.20011704601347446,1.695933759212494,0.07058689370751381,0.26514287292957306,1.5771241784095764,0.03440924547612667,1723.91,1738.97,1742.31,1721.46,15.162163809407502,119.08952878415585,5.805361153557897,130.0,8.0,3.0,2.0,2.0
39,2021-06-09,10.462094655260444,82.41346597671509,4.562322516459972,0.1714010015130043,1.7163006663322449,0.08780664391815662,0.6876519545912743,1.8038278222084045,0.23798968410119414,1.4341468140482903,7.899604916572571,0.4030409874394536,0.04886778444051743,0.9926641583442688,0.0033866118174046282,1737.01,1729.36,1738.74,1728.88,12.80416220985353,94.82586354017258,5.294546443736181,105.0,2.0,3.0,11.0,1.0
40,2021-03-09,18.52915543364361,146.39245080947876,7.3763433010317385,0.834099542349577,6.7279751896858215,0.2692407630383969,0.33312486950308084,2.815359890460968,0.09176396392285824,0.6731218956410885,8.161332488059998,0.1943094595335424,0.04886778444051743,0.9046605229377748,0.07808816432952881,1734.16,1719.43,1734.16,1713.13,20.418369525577873,165.00177890062332,8.009745651856065,180.0,8.0,4.0,9.0,1.0
41,2021-02-09,25.465009884443134,198.2931735161692,10.18069966044277,0.47241069935262203,4.84087061882019,0.5650742176221684,0.09876015782356264,1.866795837879181,0.014087481424212457,1.4407995771616697,11.875605583190918,0.5040524989599362,0.3415925204753876,0.8558611869812012,0.02034235186874866,1726.61,1720.56,1728.79,1713.97,27.818572839256376,217.73230674304068,11.284256210317835,248.0,6.0,2.0,14.0,1.0
42,2021-01-09,13.75590028706938,102.83928081393242,7.5041809676913545,0.35937904566526413,1.3794127404689789,0.09982146508991718,0.761738296598196,5.774798810482025,0.2971405000425875,1.0244281655177474,13.999271273612976,0.2500728196464479,0.01283121295273304,0.8221991658210754,0.016924913972616196,1715.09,1689.29,1716.51,1689.29,15.91427700780332,124.81496280431747,8.168140666442923,140.0,2.0,8.0,16.0,1.0
43,2021-08-31,12.769895361736417,89.87683841586113,5.2609456275822595,0.6552198454737663,6.240563660860062,0.4432325679808855,1.029786393046379,8.19164428114891,0.26057200180366635,0.9950275495648384,9.035591542720795,0.17607638542540371,0.14034625887870789,0.6076731681823729,0.04469086229801178,1684.16,1689.93,1694.19,1678.18,15.590275408700109,113.95231106877327,6.185517445090227,112.0,9.0,10.0,10.0,1.0
44,2021-08-30,7.458235034253448,70.10025760531425,2.644290176103823,1.7085452135652304,21.88104799389839,0.6825869749300182,0.8166493754833937,7.11933434009552,0.25991366850212216,1.0898941103368998,7.051476836204529,0.2654094975441694,0.05501529201865196,0.6370407938957214,0.02034235186874866,1684.7,1669.47,1684.7,1669.47,11.128339025657624,106.78915756940842,3.8725426689488813,84.0,28.0,9.0,8.0,1.0
45,2021-08-27,9.112996574491262,63.16430304944515,3.2600087611936033,1.4235205557197332,14.699629008769989,0.5198809001594782,1.2445436529815197,8.24947538971901,0.38470164500176907,0.8297532498836517,7.582109421491623,0.20376761839725077,0.2585881669074297,2.6889150738716125,0.020827287342399362,1664.25,1642.58,1664.25,1634.7,12.869402199983597,96.38443194329739,4.389186212094501,79.0,20.0,12.0,9.0,3.0
46,2021-08-26,8.576641017571092,71.03862015902996,3.9165267180651426,0.9802699331194162,11.066883832216263,0.44600987271405756,0.8807833231985569,7.382251441478729,0.23541006306186318,0.951935600489378,6.082226932048798,0.2590974848717451,0.09010298550128937,0.7490972280502319,0.01323282066732645,1634.79,1648.21,1650.36,1627.66,11.479732859879732,96.31907959282398,4.870276959380135,86.0,14.0,9.0,8.0,1.0
47,2021-08-25,9.395658310502768,66.73878288269043,3.8565545061137527,0.3197772577404976,4.560407608747482,0.271875923499465,0.44417669996619225,4.88024640083313,0.14612923003733158,0.693370882421732,5.852819204330444,0.11912621138617396,0.32775597274303436,1.5573525428771973,0.07626718212850392,1653.56,1660.78,1663.39,1647.57,11.180739123374224,83.58960863947868,4.469953053165227,83.0,6.0,6.0,7.0,2.0
48,2021-08-24,9.375511294230819,83.60843519866467,4.032754396088421,0.15611489117145538,0.8311530351638794,0.03733688220381737,0.6824922319501638,4.874300479888916,0.1276762541383505,0.6700601540505886,3.7763061821460724,0.08860334474593401,0.0,0.0,0.0,1660.9,1658.37,1663.79,1647.2,10.884178571403027,93.09019489586353,4.286370877176523,104.0,1.0,6.0,5.0,0.0
49,2021-08-23,6.934285717085004,59.97318623960018,3.622129659401253,0.3911357410252094,4.377267062664032,0.10638444498181343,0.2534986510872841,1.563889980316162,0.03183278813958168,0.3355163745582104,3.491882860660553,0.0584655893035233,0.07160120457410812,0.9863731861114502,0.0047651990316808215,1649.94,1642.23,1651.11,1640.12,7.986037688329816,70.39259932935238,3.823577680857852,75.0,5.0,2.0,4.0,1.0
50,2021-08-20,9.588981086853892,77.43770037591457,5.2497152358992025,0.17964449897408485,3.244127035140991,0.15232136845588684,0.40989481657743454,4.329838693141937,0.1364663215354085,2.9683311246335506,11.245201483368874,0.30965799221303314,0.0,0.0,0.0,1623.5,1639.98,1641.28,1618.0,13.146851527038962,96.25686758756638,5.848160918103531,101.0,4.0,5.0,16.0,0.0
51,2021-08-19,14.420413185842335,91.55361872166395,4.5347870150581,0.9473438207060099,9.755200684070587,0.6821587271988392,0.6452629417181015,2.7693901360034943,0.16021904535591602,0.7072217259556055,8.068743705749512,0.06464158440940082,0.22936644218862057,2.6585113406181335,0.0793538682628423,1635.63,1651.73,1651.83,1630.9,16.949608116410673,114.80546458810568,5.5211602402850986,119.0,13.0,4.0,9.0,3.0
52,2021-08-18,10.080943857319653,73.03867001831532,3.963558865711093,0.24623503349721432,3.552807033061981,0.26848363038152456,0.8918765969574451,5.305389583110809,0.09320716094225645,0.6288388073444366,3.260180413722992,0.07402884121984243,0.0,0.0,0.0,1675.21,1694.66,1695.41,1672.52,11.84789429511875,85.1570470482111,4.399278498254716,92.0,5.0,6.0,4.0,0.0
53,2021-08-17,10.744684668577975,78.2166941985488,3.732521628815448,0.3122106324881315,4.9930225014686584,0.12778749922290444,0.5051300153136253,3.874847650527954,0.24255209835246205,0.711124911904335,2.026932120323181,0.07861947920173407,0.0,0.0,0.0,1689.76,1669.15,1690.23,1669.02,12.273150228284067,89.11149647086859,4.1814807055925485,96.0,6.0,6.0,3.0,0.0
54,2021-08-16,9.702787954360247,65.30220913887024,3.4297996661625803,0.6606150306761265,9.02243447303772,0.3164849104359746,0.4883076101541519,3.550303727388382,0.16059094946831465,0.4765514740720391,6.648151934146881,0.08222877699881792,0.01641303114593029,0.9046605229377748,0.007825888693332672,1674.09,1657.91,1674.09,1654.47,11.344675100408494,85.427759796381,3.99693019175902,84.0,11.0,5.0,7.0,1.0
55,2021-08-13,9.379126096144319,64.52379267849028,2.3355488100787625,1.2576785515993834,14.358399152755737,0.6129979966208339,0.5014972612261772,3.7272933423519135,0.21099478006362915,0.28647662326693535,3.6571429669857025,0.11034815944731237,1.1028902363032103,3.281051516532898,0.028854588512331247,1666.44,1662.83,1670.6,1660.41,12.527668768540025,89.54767965711653,3.298744334722869,81.0,19.0,6.0,5.0,5.0
56,2021-12-08,10.02634109556675,57.51658224314451,3.3607262286823243,0.3841124717146158,5.330901384353638,0.27974803000688553,0.29042546451091766,4.997049272060394,0.168035127222538,0.0,0.0,0.0,0.0,0.0,0.0,1665.56,1661.65,1670.41,1659.57,10.700879031792283,67.84453289955854,3.808509385911748,77.0,7.0,6.0,0.0,0.0
57,2021-11-08,12.022622282005614,86.74642097949982,4.130271751288092,0.04604391008615494,0.8774868249893188,0.015434555709362032,0.5438623260706663,6.40771222114563,0.2190503291785717,0.8515469431877136,7.522337108850479,0.26963034458458424,0.02844603545963764,0.8479777574539185,0.03022458776831627,1656.2,1651.3,1659.87,1638.97,13.492521496809786,102.40193489193916,4.664611568528926,111.0,1.0,8.0,9.0,1.0
58,2021-10-08,10.633826470002532,73.2569209933281,2.7778294938616455,0.1542723998427391,2.119881570339203,0.1880302783101797,0.3471076712012291,3.411702513694763,0.13826646865345538,0.44765621796250343,4.975374460220337,0.1700763744302094,0.16819114983081818,1.9080964922904968,0.017188227269798517,1646.47,1647.57,1653.89,1640.21,11.751053908839822,85.6719760298729,3.2913908425252885,93.0,3.0,4.0,6.0,2.0
59,2021-09-08,10.539084563031793,70.20226892828941,4.2405786390881985,0.34941187128424644,3.754065692424774,0.23854384571313858,0.11982978321611881,2.5759793519973755,0.07847823388874531,0.619275763630867,4.031887352466583,0.12010094942525029,0.04209772497415543,0.952584147453308,0.08036746829748154,1641.07,1625.53,1647.88,1623.35,11.66969970613718,81.51678547263145,4.758069136412814,90.0,5.0,3.0,5.0,1.0
60,2021-06-08,10.402205516118556,66.39665451645851,3.754346683854237,0.35119396820664406,5.553603231906891,0.2649555765092373,0.8878060132265091,3.8433870673179626,0.07712206896394491,0.4643624722957611,4.634248733520508,0.08467254554852845,0.26285186409950256,0.8354935646057129,0.027595279738307003,1632.87,1655.13,1655.52,1629.81,12.368419833946973,81.26338711380959,4.208692154614255,86.0,7.0,5.0,5.0,1.0
61,2021-05-08,11.145954578649253,85.21203708648682,3.963058009278029,0.8761540967971087,8.697842329740524,0.6802461855113506,0.8193942159414291,3.7575037479400635,0.23627023911103606,0.23340115509927273,2.6789331436157227,0.048835350666195154,0.22750204801559448,1.7109039425849915,0.029801842290908098,1653.31,1636.3,1653.84,1635.07,13.302406094502658,102.05722025036812,4.958211626857519,107.0,12.0,6.0,3.0,2.0
62,2021-04-08,7.86777608920238,69.13109314441681,4.1361292806395795,0.0878533385694027,1.8572446703910828,0.030726070515811443,0.32090918719768524,1.5157887935638428,0.06694332882761955,0.446088588796556,7.254851400852203,0.19631030643358827,0.275139719247818,0.7431780099868774,0.009135636501014231,1640.3,1648.2,1651.97,1636.97,8.997766923013842,80.50215601921082,4.439244622917613,85.0,2.0,2.0,8.0,1.0
63,2021-03-08,6.417029399424791,54.04075635969639,3.0748107274994254,0.2766764033585787,2.7260619401931763,0.09941254975274205,0.7273332811892033,4.460404932498932,0.1222256226465106,0.20748505182564259,1.563889980316162,0.03965905960649252,0.3998216390609741,0.6859594583511353,0.0029910325538367033,1637.7,1632.84,1641.88,1624.14,8.02834577485919,63.477072671055794,3.3390989920590073,67.0,3.0,6.0,2.0,1.0
64,2021-02-08,9.216001096036052,73.05516274273396,3.747737071797019,0.27336174063384533,3.7803242206573486,0.2050168327987194,0.572789360769093,5.509165793657303,0.22465552296489477,0.8162725660949945,8.042672634124756,0.10702292155474424,0.04743587225675583,0.8774868249893188,0.0695517510175705,1635.9,1632.24,1644.27,1630.27,10.925860635790741,91.26481221616268,4.353984100132948,90.0,5.0,7.0,9.0,1.0
65,2021-07-30,9.207739564590156,73.78265668451786,5.152667872374877,0.9572759512811899,11.62834233045578,0.3446561978198588,1.0661067124456167,8.266120612621307,0.33623127709142864,1.0300343381240964,5.761493563652039,0.3055090052075684,0.0,0.0,0.0,1625.76,1626.66,1636.17,1620.15,12.26115656644106,99.43861319124699,6.139064352493733,97.0,15.0,10.0,8.0,0.0
66,2021-07-29,11.045886621344835,76.67503929138184,3.2775905964663252,1.6040902230888605,16.973803132772446,0.6392051284201443,0.6594411376863718,7.371627688407898,0.24028572253882885,0.1739995740354061,3.5422427654266357,0.10093798814341426,0.0,0.0,0.0,1639.35,1630.24,1639.35,1628.76,13.483417556155473,104.56271287798882,4.258019435568713,95.0,22.0,9.0,4.0,0.0
67,2021-07-28,12.006916975602508,90.20071411132812,7.10652429057518,1.4176668599247932,15.824727535247803,0.4707794194109738,0.7485364302992821,6.14921173453331,0.183046308811754,0.570761313661933,7.347232341766357,0.15171319316141307,0.038179581984877586,1.8745160102844236,0.03516368381679058,1616.34,1601.49,1616.34,1599.17,14.782061161473393,121.39640173316002,7.947226895776112,120.0,20.0,8.0,8.0,2.0
68,2021-07-27,8.108046496286988,50.73454104363918,3.4989932611351833,0.6354277823120356,6.620113551616669,0.3022431137505919,0.351972334086895,2.366440236568451,0.14654487185180187,0.8835615739226341,3.223354697227478,0.14267658069729805,0.0,0.0,0.0,1594.64,1603.27,1607.61,1593.43,9.979008186608553,62.94444952905178,4.090457827434875,67.0,9.0,4.0,4.0,0.0
